1533669661 0 0 0 0 0
1533669677 0 0 0 28922 0
1533669686 0 0 0 28922 0
1533669772 0 0 0 28922 0
1533670072 0 0 0 28922 0
1533670156 0 0 0 28922 0
1533674474 61 0 0 28922 0
1533748968 61 0 0 28922 0
1533754124 62 0 0 28922 0
1533754175 65 0 0 28922 0
1533754194 71 0 0 28922 0
1533754206 71 0 0 28922 0
1533754275 71 0 0 28922 0
1533825326 79 0 0 28922 0
1533921906 122 0 0 28922 0
1533921947 122 0 0 28922 0
1533921968 122 0 0 28922 0
1533922774 129 0 0 28922 0
1533922780 129 0 0 28922 0
1533922811 129 0 0 28922 0
1533927488 171 0 0 28922 0
1533929054 180 0 0 28922 0
1533929143 185 0 0 28922 0
1533929195 185 0 0 28922 0
1533929276 185 0 0 28922 0
1533929857 188 0 0 28922 0
1533930681 188 0 0 28922 0
1533930720 189 0 0 28922 0
1533931224 189 0 0 28922 0
1533932608 191 0 0 28922 0
1533933604 193 0 0 28922 0
1533933608 193 0 0 28922 0
1533933655 193 0 0 28922 0
1534183819 201 0 0 28922 0
1534183840 202 0 0 28922 0
1534183878 214 0 0 28922 0
1534183920 215 0 0 28922 0
1534183944 216 0 0 28922 0
1534183970 217 0 0 28922 0
1534183993 230 0 0 28922 0
1534184036 235 0 0 28922 0
1534184092 242 0 0 28922 0
1534189216 248 0 0 28922 0
1534195122 337 0 0 28922 0
1534279871 378 0 0 28922 0
1534421375 378 0 0 28922 0
1534421456 378 0 0 28922 0
1534421495 378 0 0 28922 0
1534426664 423 0 0 28922 0
1534426740 423 0 0 28922 0
1534426774 423 0 0 28922 0
1534428430 431 0 0 28922 0
1534431342 431 0 0 28922 0
1534449620 437 0 0 28922 0
1534449754 446 0 0 28922 0
1534449781 447 0 0 28922 0
1534449815 452 0 0 28922 0
1534455292 453 0 0 28922 0
1534455330 458 0 0 28922 0
1534455363 462 0 0 28922 0
1534455583 462 0 0 28922 0
1534517262 468 0 0 28922 0
1534535514 480 0 0 28922 0
1534535538 481 0 0 28922 0
1534535557 484 0 0 28922 0
1534535574 490 0 0 28922 0
1534535597 494 0 0 28922 0
1534535621 500 0 0 28922 0
1534535659 506 0 0 28922 0
1534535677 508 0 0 28922 0
1534535702 512 0 0 28922 0
1534535717 513 0 0 28922 0
1534536839 514 0 0 28922 0
1534536974 514 0 0 28922 0
1534777213 517 0 0 28922 0
1534777225 519 0 0 28922 0
1534777238 519 0 0 28922 0
1534795509 561 0 0 28922 0
1534879849 586 0 0 28922 0
1534947208 596 0 0 28922 0
1534947225 607 0 0 28922 0
1534947246 628 0 0 28922 0
1534949689 673 0 0 28922 0
1534949707 715 0 0 28922 0
1534949764 736 0 0 28922 0
1534949781 881 0 0 28922 0
1534949800 1040 0 0 28922 0
1534960741 1074 0 0 28922 0
1534965080 1074 31 0 28922 0
1534965409 1074 31 0 28922 0
1534965487 1074 31 0 28922 0
1535049421 1074 32 0 28922 0
1535049467 1074 38 0 28922 0
1535049669 1074 38 0 28922 0
1535049697 1074 38 0 28922 0
1535393762 1074 42 0 28922 0
1535393926 1074 77 0 28922 0
1535394002 1074 82 0 28922 0
1535394075 1074 84 0 28922 0
1535395367 1074 115 0 28922 0
1535395431 1074 117 0 28922 0
1535395519 1074 126 0 28922 0
1535734099 1074 143 0 28922 0
1535734115 1074 154 0 28922 0
1535734139 1074 159 0 28922 0
1535734185 1074 328 0 28922 0
1535734294 1074 7915 0 28922 0
1535751808 1074 7915 0 28922 0
1535751851 1074 7915 0 28922 0
1536171465 1074 8010 0 28922 0
1536171491 1074 8031 0 28922 0
1536171531 1074 8038 0 28922 0
1536171560 1074 8073 0 28922 0
1536694491 1074 8078 0 28922 0
1536694619 1074 8147 0 28922 0
1536694648 1074 8148 0 28922 0
1536694673 1074 8152 0 28922 0
1536694713 1074 8154 0 28922 0
1536694756 1074 8157 0 28922 0
1536694868 1074 8160 0 28922 0
1536694895 1074 8181 0 28922 0
1536694932 1074 8182 0 28922 0
1536695127 1074 8246 0 28922 0
1536695237 1074 8336 0 28922 0
1536695265 1074 8354 0 28922 0
1536695292 1074 8368 0 28922 0
1536695409 1074 8483 0 28922 0
1536695457 1074 8500 0 28922 0
1536695490 1074 8504 0 28922 0
1536695520 1074 8593 0 28922 0
1536695871 1074 8593 0 28922 0
1537280818 1074 8594 0 28922 0
1537280869 1074 8603 0 28922 0
1537280905 1074 8604 0 28922 0
1537280977 1074 8803 0 28922 0
1537281100 1074 8904 0 28922 0
1537281120 1074 8906 0 28922 0
1537281180 1074 8934 0 28922 0
1537281210 1074 8938 0 28922 0
1537281236 1074 8940 0 28922 0
1537281267 1074 9044 0 28922 0
1537281310 1074 9050 0 28922 0
1537282611 1074 9050 0 28922 0
1537283645 1074 9090 0 28922 0
1537294905 1074 9090 0 28922 0
1537447237 1091 9090 0 28922 0
1537533511 1108 9090 0 28922 0
1537533550 1145 9090 0 28922 0
1537533585 1466 9090 0 28922 0
1537533606 1607 9090 0 28922 0
1537533631 1616 9090 0 28922 0
1537557929 1616 9091 0 28922 0
1537558043 1616 9142 0 28922 0
1537558073 1616 9143 0 28922 0
1537558308 1648 9143 0 28922 0
1537558336 1648 9143 0 28922 0
1537558642 1675 9143 0 28922 0
1537878864 1705 9143 0 28922 0
1537878881 1709 9143 0 28922 0
1537878915 1768 9143 0 28922 0
1537878988 1769 9143 0 28922 0
1537879008 1769 9143 0 28922 0
1537881598 1769 9143 0 28922 0
1537896189 1772 9143 0 28922 0
1537968424 1838 9143 0 28922 0
1537968439 1839 9143 0 28922 0
1537968450 1839 9143 0 28922 0
1538138833 1847 9143 0 28922 0
1538138908 1912 9143 0 28922 0
1538142095 1913 9143 0 28922 0
1538142197 1917 9143 0 28922 0
1538142275 1918 9143 0 28922 0
1538142313 1929 9143 0 28922 0
1538142329 1930 9143 0 28922 0
1538142379 1937 9143 0 28922 0
1538142390 1939 9143 0 28922 0
1538147933 1944 9143 0 28922 0
1538148060 1944 9143 0 28922 0
1538405636 1946 9143 0 28922 0
1538405650 1947 9143 0 28922 0
1538405681 1983 9143 0 28922 0
1538405698 1991 9143 0 28922 0
