1538142390 117 59 0 4 0
1538147933 118 59 0 4 0
1538148060 119 59 0 4 0
1538405636 120 59 0 4 0
1538405650 121 59 0 4 0
1538405681 122 59 0 4 0
1538405698 123 59 0 4 0
1538405708 124 59 0 4 0
1538405739 125 59 0 4 0
1538405774 126 59 0 4 0
1538405922 127 59 0 4 0
1538429696 127 60 0 4 0
1538429771 127 61 0 4 0
1538429796 127 62 0 4 0
1538575834 127 63 0 4 0
1538575936 127 64 0 4 0
1538590627 127 65 0 4 0
1539273134 127 66 0 4 0
1542121528 127 67 0 4 0
1542128919 127 68 0 4 0
1542131950 127 69 0 4 0
1542131989 127 70 0 4 0
1542132023 127 71 0 4 0
1542132224 127 72 0 4 0
1542223318 127 73 0 4 0
1542223687 127 74 0 4 0
1542223718 127 75 0 4 0
1542397351 127 76 0 4 0
1542739222 127 76 1 4 0
1542745863 127 76 2 4 0
1542745868 127 76 3 4 0
1542746004 127 76 4 4 0
1542826418 127 76 5 4 0
1542982677 127 76 6 4 0
1542982697 127 76 7 4 0
1542982754 127 76 8 4 0
1543287862 127 76 9 4 0
1543287887 127 76 10 4 0
1543287901 127 76 11 4 0
1543288098 127 76 12 4 0
1543288150 127 76 13 4 0
1543288185 127 76 14 4 0
1543288221 127 76 15 4 0
1543288244 127 76 16 4 0
1543288283 127 76 17 4 0
1543288841 127 76 18 4 0
1543288873 127 76 19 4 0
1543288903 127 76 20 4 0
1543288923 127 76 21 4 0
1543288957 127 76 22 4 0
1543436978 127 76 23 4 0
1543437074 127 76 24 4 0
1543437094 127 76 25 4 0
1543437113 127 76 26 4 0
1543600288 127 76 27 4 0
1543600311 127 76 28 4 0
1543600401 127 76 29 4 0
1543600672 127 76 30 4 0
1543859404 127 76 31 4 0
1543859421 127 76 32 4 0
1543859837 127 76 33 4 0
1543863781 127 76 34 4 0
1543868207 127 76 35 4 0
1543868248 127 76 36 4 0
1543868432 127 76 37 4 0
1543868447 127 76 38 4 0
1543869578 127 76 39 4 0
1543869606 127 76 40 4 0
1543869791 127 76 41 4 0
1543869794 127 76 42 4 0
1543869809 127 76 43 4 0
1543930811 127 76 44 4 0
1543930828 127 76 45 4 0
1543930843 127 76 46 4 0
1543930857 127 76 47 4 0
1543930861 127 76 48 4 0
1543954922 127 76 49 4 0
1543955554 127 76 50 4 0
1543955573 127 76 51 4 0
1543955675 127 76 52 4 0
1544205536 127 76 53 4 0
1544205545 127 76 54 4 0
1547488521 127 76 54 4 1
